seqnames	start	end	width	strand	Conc	Conc_WT	Conc_KO	Fold	p.value	FDR
chr2	171593943	171594343	401	*	4.72410018745307	5.4067469775361	3.38372608495679	1.91501778002873	0.000193935043362891	0.000307576073863597
chr11	20663601	20664001	401	*	4.17176786394038	4.92503663293388	2.50240587094673	2.24621052490154	0.000194044930484382	0.00030769981833952
chr6	98038353	98038753	401	*	4.62041532978079	5.31847113133129	3.21566285705925	1.96844455811028	0.000194090566437643	0.000307721144470628
chr11	60307311	60307711	401	*	4.87821618983735	5.56857988647405	3.50604610683123	1.94199896693056	0.000194151155343948	0.000307721144470628
chr10	42340294	42340694	401	*	4.19981025197106	4.95590105194658	2.51522313891816	2.24573737227624	0.000194153974656678	0.000307721144470628
chr3	21296625	21297025	401	*	4.9336309795073	5.60797774852628	3.62650798212887	1.87534321071688	0.000194329935887698	0.000307949489804315
chr13	102865990	102866390	401	*	5.37952430080804	6.01295955125419	4.22349417888531	1.71392655673566	0.000195302832250868	0.000309440434954329
chr17	69421562	69421962	401	*	6.81116228365837	7.31909135535725	6.02028496716276	1.24772611943378	0.000197131607449705	0.000312286734439273
chr18	83399365	83399765	401	*	5.43616309658226	6.06814217464983	4.28515547764382	1.71483792003543	0.000198134099044238	0.00031382335484176
chr5	34761465	34761865	401	*	5.13996692662622	5.78346713029454	3.94859251105519	1.75329402045542	0.000198537652494653	0.000314410972473084
chr16	77788052	77788452	401	*	4.94547035642283	5.60472566916587	3.69644645081315	1.86113979599212	0.00019878100740817	0.000314744743161289
chr4	53218722	53219122	401	*	5.11577954081627	5.7639719871723	3.90754056169692	1.81369846228151	0.000198828548419301	0.000314768408538556
chr9	58008982	58009382	401	*	4.97500844282049	5.62567691552877	3.75776778053864	1.78202566227852	0.000199108727303414	0.00031516029824112
chr2	168678924	168679324	401	*	5.45772819479485	6.08015139722763	4.33913050970168	1.69327093013935	0.000199396881014306	0.000315564680425296
chr11	109237317	109237717	401	*	4.12859796141548	4.89482941168274	2.38767801062561	2.30023869772161	0.000199981819338465	0.000316438543233091
chr8	84794036	84794436	401	*	5.42874456732091	6.08365969469226	4.19589652543572	1.76976928092587	0.000200045872739647	0.000316488039489969
chr17	45805486	45805886	401	*	4.56796411463904	5.27170886114336	3.13851668289433	1.98946546287351	0.000200534042727592	0.000317208394860009
chrX	89559363	89559763	401	*	4.05203504039846	4.83314355792505	2.22349417888531	2.37944494534496	0.000200576321286886	0.00031722331062356
chr13	58547493	58547893	401	*	4.57397072822526	5.26965686005523	3.17935301010446	2.00659328893075	0.000201147768460582	0.000318074995910241
chr6	5768698	5769098	401	*	4.51426348236724	5.22231936957514	3.06574991573825	2.02758931642853	0.000201246722286197	0.000318179370844435
chr1	20823342	20823742	401	*	4.81977892065597	5.48860879686272	3.53423802776617	1.89019500089625	0.000201601823431583	0.000318688624796006
chr13	114838653	114839053	401	*	4.5736864967174	5.27119613442903	3.17127769312621	1.98412282942831	0.000201773206688946	0.000318907341570401
chr7	112841421	112841821	401	*	4.50505356627856	5.22390995983451	3.0073766264018	2.04941019662192	0.000201988611545819	0.000319195552560624
chr18	78491753	78492153	401	*	4.83529367936739	5.51130230448011	3.52158932234054	1.87128322844309	0.000202188136665121	0.000319458579151681
chr7	139648077	139648477	401	*	5.9587232813808	4.8934974514632	6.56478846817953	-1.58055318747253	0.000202340965226527	0.000319647750890327
chr13	34238552	34238952	401	*	4.87195576326361	5.52936279997122	3.62984851843353	1.81948547037978	0.000203555241294191	0.000321513406146222
chr18	54720095	54720495	401	*	4.7506516893483	5.450751020085	3.33708827482743	1.96573239962434	0.000204285757924053	0.000322614483118983
chr2	103022726	103023126	401	*	5.09826549902244	5.74974113219832	3.87807483684201	1.77601735286242	0.000205191712369017	0.000323992211633028
chr7	64696839	64697239	401	*	4.62489158379353	5.31747821794794	3.24339864658209	1.9517148617571	0.000205287632958059	0.000324090677043645
chr4	32352936	32353336	401	*	4.46645173152265	5.17282690199988	3.02540796304232	2.02325342878859	0.000205478109817393	0.000324338363273384
chr7	63113666	63114066	401	*	4.31199046470535	5.04051385035382	2.7685135146659	2.13122524615721	0.000205634930708476	0.000324532852729491
chr12	29095432	29095832	401	*	4.41846763075213	5.14854612988898	2.8674559101777	2.12859821418881	0.000205675213601823	0.0003245433885217
chr2	154426670	154427070	401	*	4.95754136832845	5.62527575873469	3.67623815496102	1.87123035126934	0.000207008184204691	0.000326593372792795
chr14	13519544	13519944	401	*	4.58024987391373	5.27068322542935	3.20778879266958	1.95416264975078	0.000208110810453769	0.000328279336254826
chr8	88447628	88448028	401	*	4.46930082529997	5.17227779389093	3.04321671642934	2.02510592495522	0.000208548512646584	0.0003289160520379
chr8	120563940	120564340	401	*	4.65194385243907	5.33909598101376	3.29311233612085	1.94673616929356	0.000208712297975916	0.000329120617497293
chr11	81501396	81501796	401	*	4.34290269467445	5.06784698380222	2.81658858800697	2.10592541301966	0.000209114040447354	0.000329700292016342
chr6	90737391	90737791	401	*	6.5314653761382	5.69705364100454	7.05672077378905	-1.31379172324015	0.000209667376426716	0.000330518748637413
chr2	150657339	150657739	401	*	4.55251622066709	5.24696472782124	3.16315692095493	1.97397171347859	0.000210545232916005	0.000331848427333093
chr10	110192274	110192674	401	*	5.24954743135841	5.91198684100983	3.98850857264689	1.80861581467912	0.000210744762416917	0.000332108709311385
chr16	37684859	37685259	401	*	5.16536230797945	5.79879443393745	4.0093429869466	1.73087063155298	0.000211286558249131	0.000332908189429248
chr2	8467716	8468116	401	*	5.04945159781684	5.71709140846745	3.7685135146659	1.82547280468646	0.000211348597202177	0.000332951615527149
chr1	80224955	80225355	401	*	4.32605626786565	5.06961722357889	2.70765696687442	2.18153746275384	0.000212261816220678	0.000334335729773787
chr6	137294977	137295377	401	*	4.37923846538668	5.09351228485548	2.90267121050852	2.08583230532939	0.000212768480789252	0.000335079128992467
chr12	85544687	85545087	401	*	4.06773196116959	4.86397615937872	2.14319957418892	2.44517236309491	0.000213052330098717	0.000335471441670196
chr6	144197731	144198131	401	*	4.82764745666027	5.48949068325248	3.56886790080446	1.84213004707594	0.000214902815796233	0.000338313456506495
chr15	94264202	94264602	401	*	5.14158619472763	5.78346713029454	3.95597360104027	1.73742954762235	0.000214927312381418	0.000338313456506495
chr18	77181388	77181788	401	*	4.94685678658444	5.60797774852628	3.69080835574586	1.81134801154741	0.00021506348059946	0.000338472625839143
chr4	117654268	117654668	401	*	4.513063021254	5.22390995983451	3.05203932852376	2.02879467664624	0.000215218699524466	0.000338661720923541
chr14	24841872	24842272	401	*	4.71204743482357	5.38375693465861	3.41529203174648	1.88456606917043	0.000215637771004361	0.000339265877254662
chr15	66485646	66486046	401	*	5.10238376847965	5.76324292841043	3.84732368657453	1.87410048661897	0.000216061996428884	0.000339877944211391
chr15	91017844	91018244	401	*	5.0155890636586	5.66121975920325	3.81658858800697	1.77304837623024	0.000216131576443573	0.000339932025035111
chr17	3692807	3693207	401	*	4.51469672117093	5.22284976120176	3.06574991573825	2.0172042238343	0.0002165994691067	0.000340612452884449
chr1	154730557	154730957	401	*	4.73276128942811	5.40628007253496	3.42890333301079	1.88175781635719	0.000217498719258497	0.000341970877870287
chr10	39471942	39472342	401	*	4.69855223247557	5.38185837317531	3.3554951996694	1.95969491745455	0.000217906154341512	0.000342555710967928
chr3	69954203	69954603	401	*	4.89789823843106	5.54889309696497	3.67946563040082	1.7976856150495	0.000218137459541531	0.000342863516730561
chr6	39319057	39319457	401	*	4.86277186733034	5.5518512505823	3.49595428054454	1.90129222682519	0.000218450874388681	0.000343300259393245
chr15	98985664	98986064	401	*	4.77601365659788	5.44939196358568	3.47270872907957	1.86701940607787	0.000218507405503664	0.000343333227293993
chr8	108536821	108537221	401	*	5.28196398347135	5.94151841480782	4.03181674934443	1.80767444533663	0.000220944452052816	0.00034710599861299
chr4	136223908	136224308	401	*	4.58288306633562	5.27017013401469	3.22349417888531	1.95521458541603	0.00022169412383429	0.00034822709073971
chr6	91646112	91646512	401	*	4.49333875305248	5.19778535876014	3.06080831486747	2.02964896896619	0.000221917719727178	0.000348521616426306
chr18	11883582	11883982	401	*	5.14147339573669	5.7827478594813	3.95801123548617	1.7583481012051	0.000221960054967289	0.000348531422897417
chr1	30008717	30009117	401	*	4.49543399214504	5.19724567022111	3.07443621033887	2.00888728720154	0.000222295907479206	0.00034900204495638
chr10	119055360	119055760	401	*	4.7088828887775	5.38328252846832	3.40155108872813	1.89855033467497	0.000222438860441193	0.000349169713147042
chr8	84554447	84554847	401	*	5.44925655752383	6.06696104869105	4.34632109312184	1.67139697280562	0.000223209078164133	0.000350321805270767
chr5	146750399	146750799	401	*	4.82660097086169	5.48816765143158	3.56886790080446	1.86298307625803	0.000223982195176151	0.000351478072605799
chr4	140084659	140085059	401	*	4.52902328327486	5.22178878288391	3.14677694374767	1.9764290752238	0.000224442876043728	0.000352143761812231
chr9	28213967	28214367	401	*	4.85022095309927	5.53064860440351	3.51883121749103	1.88282252613284	0.000225660100791042	0.000353996035305246
chr12	99474116	99474516	401	*	5.16481035084322	5.79808276613899	4.0093429869466	1.74063709472759	0.000227295676529907	0.000356503873355419
chr4	88722487	88722887	401	*	5.19925003023377	5.83140563043441	4.04763476665678	1.72377332091707	0.000227377645152294	0.000356574524072053
chr4	125361500	125361900	401	*	4.38646063440001	5.12157606704403	2.81071351711098	2.17419473998989	0.000227551187383422	0.000356788734626028
chr13	83725827	83726227	401	*	5.15980504658136	5.79950575085002	3.98190403695061	1.73392331104019	0.000227656907221367	0.000356896550817654
chr6	70872031	70872431	401	*	4.46689956640892	5.1733758011908	3.02540796304232	2.01159702985717	0.000227903489612041	0.000357225125658737
chr2	33062752	33063152	401	*	4.42329978853091	5.1491043435097	2.89288292426733	2.0771850733713	0.000228345140804393	0.000357859302945152
chr2	157340129	157340529	401	*	5.17970079749914	5.81466448971094	4.01837454570051	1.74519593090946	0.000228825793648972	0.00035855438735488
chr4	56161231	56161631	401	*	4.10394839633335	4.86329593698052	2.40155108872813	2.27609651325312	0.000229137436720926	0.000358984462429263
chr4	128492044	128492444	401	*	4.30697119624045	5.04111546008677	2.73603317504016	2.13149993034718	0.000229317021897828	0.000359207539410759
chr13	35469458	35469858	401	*	4.68912506964226	5.38612662841925	3.28889229961729	1.95972268879959	0.000229778550578801	0.000359872115299948
chr13	13549594	13549994	401	*	4.34828492443883	5.06784698380222	2.84732368657453	2.09167944931673	0.000229823427075951	0.000359884033609933
chr6	148392090	148392490	401	*	4.57913861342297	5.27119613442903	3.19987151658547	1.94687301751579	0.000230401293453266	0.000360730429779214
chr7	29071396	29071796	401	*	5.18337142834592	5.81607122079674	4.02988080308195	1.70691832016214	0.000230587936006615	0.000360964126765421
chr5	115398381	115398781	401	*	5.50583930141792	6.12186046760358	4.40843791961992	1.6394167049625	0.00023066985524475	0.000361033839886313
chr15	53621478	53621878	401	*	5.01290217706433	5.66004526106299	3.80845667960646	1.80622574652425	0.000230840029049312	0.000361241640014455
chr18	42731463	42731863	401	*	4.93372404378477	5.58594160783654	3.71081499067414	1.82215556628753	0.000231026648358773	0.000361475104212681
chr3	102025152	102025552	401	*	4.90429488013811	5.57024809589013	3.62984851843353	1.81868774626564	0.000231659908938332	0.000362358392185229
chr7	51772551	51772951	401	*	5.04131009097503	5.67905470012078	3.87028313880903	1.748766920679	0.000231666222776391	0.000362358392185229
chr4	150373157	150373557	401	*	4.55359934110436	5.27222140570189	3.05701100503972	2.03912017243719	0.000231783966622457	0.000362483848691994
chr4	116220714	116221114	401	*	5.23188593785713	5.88083021568361	4.02092121255537	1.74771137722594	0.000232538845878981	0.000363553781630262
chr14	73543736	73544136	401	*	4.34339056439194	5.06843730511058	2.81658858800697	2.09344738270885	0.000232543409871609	0.000363553781630262
chr16	5811150	5811550	401	*	5.14506539815238	5.78130824115994	3.97928749326233	1.75695259293207	0.000233118717231453	0.000364394213710609
chr1	133208016	133208416	401	*	4.41436410454794	5.12043790383112	2.97465475755545	2.04111168683277	0.000233284329777779	0.000364594072287427
chr9	71228207	71228607	401	*	4.29953817672955	5.0423179274542	2.68514814036047	2.16255373243082	0.000233339880558671	0.000364621881319594
chr1	37097420	37097820	401	*	5.19951952510053	5.83175338345898	4.04763476665678	1.71811801850948	0.00023338539195343	0.000364633996132385
chr18	54962115	54962515	401	*	5.17569167511685	5.83105779356583	3.94117346379296	1.82691670170383	0.000234049499608749	0.000365612426030684
chr12	112378649	112379049	401	*	4.45693045324371	5.17447297345403	2.96534441638546	2.04300709057926	0.00023425066537588	0.000365867487552139
chr2	49923017	49923417	401	*	4.46524922826992	5.1733758011908	3.01642046482867	2.01501737933993	0.000235248479666371	0.000367366521367747
chr17	17625280	17625680	401	*	5.30336055561129	5.94119614136834	4.13201482721939	1.71574460613116	0.00023546913422047	0.000367651645782875
chr15	86921340	86921740	401	*	4.43608898252863	5.20209561445196	2.69644645081315	2.25609138626385	0.000236665146936575	0.000369459315222519
chr15	63360355	63360755	401	*	4.78493276178833	5.47047422477634	3.43273358531512	1.89851019903108	0.00023806329599318	0.000371581905512548
chr5	125140001	125140401	401	*	4.9593260191369	5.60716541568468	3.75236474932112	1.7647676690073	0.000238311797206355	0.000371909668006104
chrX	53370309	53370709	401	*	4.54468704977134	5.2480073586355	3.11710009706231	1.99721726315496	0.000238505897499062	0.000372152440159709
chr3	34441202	34441602	401	*	4.83093995843794	5.48949068325248	3.58455773620131	1.81728753347045	0.000238696748936304	0.000372390065343762
chr8	92071899	92072299	401	*	4.80568326472891	5.48904980744221	3.46238014210483	1.94758996034228	0.000239181637912644	0.000373086266729511
chr10	43317756	43318156	401	*	4.57145297320962	5.27222140570189	3.15499017896654	1.97021396859917	0.000239439812552818	0.000373428661147054
chr5	23386817	23387217	401	*	4.97851045994092	5.62487449036363	3.77687305263102	1.77044976025226	0.00024463871250034	0.000381475221478409
chr5	120567249	120567649	401	*	5.01598100546137	5.70048521321224	3.66803301936507	1.87617125423549	0.000244729046319312	0.000381554472119083
chr2	34016940	34017340	401	*	4.21421700748925	4.95526282893769	2.60867845883986	2.17958673761591	0.000245240810002007	0.000382290637964388
chr11	112671900	112672300	401	*	4.82625197350793	5.4877263710663	3.56886790080446	1.86793623213723	0.000246010914099023	0.000383429211984226
chr5	121948621	121949021	401	*	5.16239735087077	5.80021671722252	3.99110846086955	1.71639885064045	0.000246258513259004	0.000383753180981475
chr4	130802007	130802407	401	*	4.2525031136049	4.9836173857529	2.69644645081315	2.14821901384765	0.000246551617148624	0.000384147945596041
chr14	55052576	55052976	401	*	5.21275399504632	5.86533564276771	3.98850857264689	1.77051753688932	0.000247212743723845	0.000385115900329274
chr1	69023453	69023853	401	*	4.67272281061425	5.36232159318388	3.30374354317767	1.96274479184231	0.000247532740805868	0.000385552206122946
chr18	54580452	54580852	401	*	4.95548531666394	5.60675907767553	3.73603317504016	1.77990512483034	0.000249047822215511	0.000387792232563362
chr5	35908070	35908470	401	*	4.59605954032584	5.29502726574121	3.18738337792014	1.98688703814058	0.000249051198753026	0.000387792232563362
chr4	80910400	80910800	401	*	5.77165301660533	6.36159926992444	4.75659762115239	1.55736744301134	0.000249342889462851	0.000388183827751532
chr8	67974404	67974804	401	*	4.89117778667317	5.55058421310275	3.64158651778371	1.80000373634522	0.000250379329333315	0.000389734555669217
chr1	164799309	164799709	401	*	4.40323628917532	5.12271333305111	2.90267121050852	2.05670835363928	0.00025073936164627	0.000390232073395331
chr18	55101935	55102335	401	*	5.08319724656295	5.73052783803197	3.87807483684201	1.79126818261067	0.0002509936570291	0.000390537194437866
chr2	44526358	44526758	401	*	4.44698346576345	5.14687019193753	3.03433981866196	2.00253951014578	0.000251016295524059	0.000390537194437866
chr11	76267968	76268368	401	*	4.64436675826007	5.34154011665441	3.24339864658209	1.94466567501952	0.00025116135968245	0.000390695878949501
chr10	100015574	100015974	401	*	4.66035509726394	5.34056295922861	3.329851410272	1.90145551916069	0.000251239661207042	0.000390695878949501
chr11	115231965	115232365	401	*	4.66035509726394	5.34056295922861	3.329851410272	1.90145551916069	0.000251239661207042	0.000390695878949501
chr7	112840819	112841219	401	*	4.85476317948293	5.50912969867847	3.62394351006457	1.80845978477785	0.000251772404732213	0.000391461296489934
chr16	72924498	72924898	401	*	5.07326345788424	5.71445367890844	3.89009968143961	1.76363378238537	0.000252232801085988	0.000392113998726237
chr17	59024026	59024426	401	*	4.41358207108312	5.12157606704403	2.96534441638546	2.02355014903761	0.000252464727440201	0.000392411375002418
chr9	43525157	43525557	401	*	4.46359700010192	5.1733758011908	3.0073766264018	2.01784143637622	0.000254069072136635	0.000394841491732134
chrX	7428756	7429156	401	*	4.31985566184251	5.03991198964248	2.81658858800697	2.08775937974125	0.000255987259548431	0.000397758481972519
chr9	44875426	44875826	401	*	5.01309622376217	5.6631751338012	3.79800544183327	1.76039357219216	0.000256953463567571	0.000399195559471047
chr2	6594663	6595063	401	*	5.10232135118833	5.75084485963685	3.89288292426733	1.74745950506202	0.000257070067571625	0.000399312472661925
chr18	5979195	5979595	401	*	5.10746349748702	5.74716247963741	3.92956855821619	1.77278647508264	0.000260930044311406	0.000405243074608435
chr16	54648651	54649051	401	*	4.57608350242228	5.27119613442903	3.18390541380712	1.95251285069648	0.000261017687956101	0.000405314007491891
chr4	117040781	117041181	401	*	4.49451807928582	5.19724567022111	3.0695243234219	2.0313972663958	0.000261394066597532	0.000405833199538965
chr5	106004670	106005070	401	*	4.5938604129001	5.29603574606972	3.17127769312621	1.9756405174016	0.000262875737978324	0.000408067995765419
chr10	75873583	75873983	401	*	4.58481693036336	5.27068322542935	3.23128321968008	1.93996836673767	0.000263053356495319	0.000408278088022388
chr4	106146980	106147380	401	*	5.00437572326293	5.64395389670622	3.82690654536565	1.73477556460323	0.000264378490721168	0.00041026885503685
chr4	151165610	151166010	401	*	5.01682824822618	5.69934226249037	3.67699366599988	1.87577116748015	0.00026517114221775	0.000411432795693575
chr8	87745009	87745409	401	*	4.86902623503231	5.5518512505823	3.52792753706438	1.88303302423938	0.000267207367380065	0.000414525549685026
chr5	131007167	131007567	401	*	4.99262917040931	5.64434989402803	3.77154123231456	1.76983450474137	0.000267553940128669	0.000414996530649302
chr11	106418721	106419121	401	*	5.13616151594539	5.76506488498105	3.99568874443087	1.7158025595917	0.000267858615086521	0.000415356602624009
chr10	29176802	29177202	401	*	4.46899520357763	5.17392449162261	3.03433981866196	1.99510567525172	0.000267909806471786	0.000415356602624009
chr18	84086184	84086584	401	*	4.64526981254066	5.34007413221272	3.25440116061969	1.98393194482413	0.000267915116262292	0.000415356602624009
chr2	105804531	105804931	401	*	5.2601742874092	5.89283100992258	4.10683220176041	1.7329897315955	0.00026873306302273	0.000416557815346791
chr7	135635019	135635419	401	*	4.85785714207783	5.50825973942407	3.64158651778371	1.81278648794199	0.000269652691363613	0.000417916231824493
chr5	114299490	114299890	401	*	4.57413788822349	5.27068322542935	3.17585560932583	1.96480758126945	0.000269996240967018	0.000418329793117572
chr4	87749670	87750070	401	*	4.47183928376981	5.1733758011908	3.05203932852376	1.99744293227828	0.000270006171740895	0.000418329793117572
chr17	93313239	93313639	401	*	4.34387826918448	5.06902738497033	2.81658858800697	2.08008100850689	0.000271213061370489	0.000420132263980561
chr13	72924575	72924975	401	*	4.74236381435962	5.40534580896918	3.47926487553164	1.85313161839978	0.000271522054157304	0.000420543460625033
chr14	65543326	65543726	401	*	4.28894682072084	5.01265284951024	2.7685135146659	2.10030916766767	0.000272150654647605	0.000421449466313649
chr5	103938971	103939371	401	*	4.66353765432975	5.33811716617563	3.3554951996694	1.91054349811585	0.000272690388587827	0.000422217585793273
chr4	48581082	48581482	401	*	4.69179830730194	5.36184008452984	3.40155108872813	1.867182559099	0.000273589759868327	0.000423542210812509
chr9	69517704	69518104	401	*	5.74936222560966	6.3410516206718	4.72899127580937	1.53933533953941	0.000273871014457424	0.000423909662865097
chr17	69112260	69112660	401	*	4.44408991151743	5.14742905427033	3.01642046482867	1.99872276115621	0.000274051052792892	0.000424120355259769
chr18	38177048	38177448	401	*	4.56268654492325	5.24696472782124	3.21566285705925	1.92412774163498	0.000274538076961739	0.000424805994106635
chr3	99645464	99645864	401	*	3.83020132600647	4.66434708770728	1.62728998275453	2.64123286130528	0.000274597352977685	0.000424829643977171
chr6	85224324	85224724	401	*	4.49836509372765	5.19886413054967	3.08307051864392	1.97270319012592	0.00027571917524788	0.000426496888574207
chr4	124035341	124035741	401	*	4.91615227470013	5.56816253254334	3.69400343589069	1.79149394819819	0.000276664620638351	0.000427890813821997
chr3	130945912	130946312	401	*	4.59022722414446	5.27068322542935	3.25872315026467	1.90556791964251	0.000277856508474663	0.00042960357817955
chr2	94267484	94267884	401	*	4.94129122122987	5.58800164565631	3.73840610248701	1.77280184964173	0.000277861028198143	0.00042960357817955
chr2	147298449	147298849	401	*	4.51063336748604	5.22178878288391	3.0482188369263	2.03853849002521	0.000278858917424459	0.00043107740764655
chr10	52807837	52808237	401	*	4.98291681200895	5.62607796080793	3.79275129339074	1.7398867710707	0.000280034168410237	0.00043282489826147
chr10	66270711	66271111	401	*	4.69500050927608	5.36232159318388	3.41529203174648	1.85178191282836	0.000280786082252718	0.000433917618229236
chrX	60825182	60825582	401	*	4.33979244203224	5.06843730511058	2.79572862124861	2.09892071965211	0.000281829175736365	0.000435459896013772
chr9	49728091	49728491	401	*	4.67862051668852	5.36232159318388	3.33395348955186	1.90873226975324	0.000282000808407361	0.000435655384224906
chr19	5395340	5395740	401	*	5.01357689629526	5.68175789007486	3.73054797329992	1.81451342027993	0.00028290077149846	0.000436975807799206
chr8	12502387	12502787	401	*	5.06020366475642	5.71445367890844	3.82981428411083	1.7947262168711	0.000283796945783682	0.000438289957689592
chr17	16089213	16089613	401	*	5.00747307236137	5.64355779065947	3.84224642592586	1.73275639235505	0.000283911490711687	0.000438396748609332
chr6	30736672	30737072	401	*	4.93559014500514	5.60594605815817	3.644119846738	1.89091491430276	0.000284555094862463	0.00043932031192435
chr5	49783694	49784094	401	*	5.13983153699774	5.76579302383953	4.0093429869466	1.69628176959489	0.00028497298430481	0.000439895158157217
chr12	31222540	31222940	401	*	4.39117353059867	5.09409219939962	2.96534441638546	2.01753393459125	0.000287316118501125	0.000443441226844392
chr5	125203679	125204079	401	*	4.40793209854024	5.12214481210988	2.93164380295435	2.05255435240227	0.000287624821679903	0.000443846740646025
chr18	35358810	35359210	401	*	4.73922221043545	5.42799705053303	3.37367023148051	1.9176427451934	0.000288505774819662	0.000445135048319775
chr13	79697971	79698371	401	*	4.7349082320192	5.40628007253496	3.43947350438761	1.85527056384583	0.00028886399561412	0.000445616550422612
chr17	83938759	83939159	401	*	5.10478918261112	5.73201900415828	3.97000709741964	1.6959610833361	0.000288986556930462	0.000445695892517399
chr12	45614800	45615200	401	*	4.54511124941774	5.24852839161404	3.11710009706231	1.98507321732222	0.000289007733141137	0.000445695892517399
chr2	4036498	4036898	401	*	4.90705893620909	5.57066484701596	3.64158651778371	1.80311400146574	0.000291386591745677	0.000449292721776785
chr6	61042897	61043297	401	*	5.02554443939339	5.67982755708168	3.79503281384471	1.80942516964314	0.000291544025605426	0.000449441866155576
chr9	120263971	120264371	401	*	4.80498734228887	5.49213311256622	3.44618208256368	1.88715524849713	0.000291576399654622	0.000449441866155576
chr6	15285083	15285483	401	*	4.77407259206221	5.45029814348887	3.45950637271375	1.85383111658179	0.000291801136818711	0.000449716498285715
chr2	29252757	29253157	401	*	5.00269892200972	5.66004526106299	3.76081811004699	1.8273719996672	0.000293782596628474	0.000452698027068961
chr16	63657731	63658131	401	*	4.79920112928525	5.47092081295049	3.50240587094673	1.83614202006225	0.000294152887340983	0.000453196303932973
chr16	94179770	94180170	401	*	4.69347056524862	5.36039459357667	3.41529203174648	1.88310644504162	0.000295143090708228	0.000454649358265968
chr15	40654250	40654650	401	*	4.62022124349636	5.29401807996629	3.31526785719733	1.88050389781732	0.000295284327116909	0.000454794377506857
chr16	55420983	55421383	401	*	4.56156166798802	5.24748613741659	3.20778879266958	1.91695178000662	0.00029555029091091	0.000455131423907934
chr8	46835821	46836221	401	*	4.63306256793417	5.31847113133129	3.28140895153431	1.91125287756331	0.000295961848268149	0.000455692533278941
chr5	149441820	149442220	401	*	4.81289628027801	5.46823920791954	3.57846401211361	1.81342021329735	0.000297640827562264	0.000458204602545637
chr8	87675448	87675848	401	*	5.21124519456966	5.83140563043441	4.10018563963931	1.67217977020049	0.000298394835468062	0.00045929214633648
chr5	128483013	128483413	401	*	4.35854827117867	5.0660745692075	2.91239353323168	2.06063782604479	0.000298899681540929	0.000459873102400183
chr1	82261142	82261542	401	*	5.17764135421736	5.79879443393745	4.06328123108327	1.67723518480703	0.000298907661201839	0.000459873102400183
chr11	56246917	56247317	401	*	5.22790152434332	5.84726691170008	4.11947845997009	1.66713166059375	0.000298915135525106	0.000459873102400183
chr7	96765251	96765651	401	*	4.92973280340634	5.56774505784232	3.75776778053864	1.75148459162336	0.000301018628139178	0.000463035503654037
chr18	23394808	23395208	401	*	4.51625439400323	5.22390995983451	3.0695243234219	2.01593343333169	0.000301336093694854	0.000463450017010863
chr15	73021264	73021664	401	*	4.78729020294594	5.44667000374589	3.53779892171474	1.84385948385714	0.000301759786466254	0.000464027748073983
chr9	45511120	45511520	401	*	4.93948595648946	5.58635385079149	3.73603317504016	1.78628618748748	0.00030233286701474	0.000464834977990979
chr18	72225873	72226273	401	*	4.11421956021564	4.89549493092933	2.28465988283543	2.399887833749	0.000302828246675171	0.000465522505275728
chr7	18962286	18962686	401	*	5.86454208136971	6.44961856192827	4.86420008781782	1.51225117438023	0.000303892964124423	0.000467084888516561
chr4	57660500	57660900	401	*	4.31482108236464	5.04171681905058	2.77917980191792	2.09805627385079	0.00030466447208286	0.000468196181875268
chr4	28901981	28902381	401	*	4.70733511470641	5.38233324782942	3.3976370343308	1.9260928474513	0.000305197689739825	0.000468940984855607
chr2	106822519	106822919	401	*	4.10933245900106	4.86465606120711	2.42890333301079	2.23604637372622	0.000306193120949274	0.000470395636176764
chr2	3888757	3889157	401	*	4.19045700691007	4.92438460582781	2.62058925685171	2.16551760746279	0.000307663971532572	0.000472562069155327
chr11	88702253	88702653	401	*	4.61604113350985	5.29250297643087	3.30053537886695	1.91217297622314	0.000307701179543201	0.000472562069155327
chr8	113672920	113673320	401	*	4.47352031098148	5.17227779389093	3.06574991573825	1.98433289836003	0.000308774224716292	0.000474134630002422
chr14	52327493	52327893	401	*	4.64815042753514	5.31698150487944	3.36260487966504	1.86006429132063	0.000310647474390894	0.000476935240094256
chr16	91262932	91263332	401	*	4.19239065905335	4.95653899274164	2.46325633620514	2.24610697504027	0.000311691583737379	0.000478462187911599
chr5	28360598	28360998	401	*	4.25879438661801	4.98299130957233	2.73603317504016	2.10637184600493	0.00031201673912441	0.000478885195442534
chr5	103772373	103772773	401	*	4.37055854966262	5.09698828067529	2.83715123380552	2.07385072072738	0.000312703462730814	0.000479862917462494
chr14	12391241	12391641	401	*	4.53978574942054	5.22231936957514	3.19987151658547	1.91607765616012	0.000312897847026386	0.000480008659052234
chr4	139024172	139024572	401	*	4.53978574942054	5.22231936957514	3.19987151658547	1.91607765616012	0.000312897847026386	0.000480008659052234
chr17	27679390	27679790	401	*	4.90768094800418	5.54804679494715	3.72743289679578	1.76859469354074	0.000313412317932887	0.000480721530222028
chr7	96474714	96475114	401	*	5.84915886297327	6.43941889386796	4.83314854861126	1.53680817952456	0.000313848589010533	0.000481314248701717
chr19	58456527	58456927	401	*	5.16676490655454	5.79986127783219	4.01190563225493	1.69824376642905	0.000314010484677466	0.000481486067089598
chr3	96555365	96555765	401	*	4.62044983640406	5.31747821794794	3.22010228925755	1.95689272454496	0.000314964797496254	0.000482872686048789
